# x	AxA	BxB	3Ax4B	4Ax3B
-7.636799999999917418e+03 9.999999988878670587e-01 1.000000102107550637e+00 1.000000088037745316e+00 1.000000042655697863e+00
-7.635199999999917054e+03 9.999999514508316478e-01 1.000000113714347716e+00 1.000000063284167018e+00 9.999999911014934018e-01
-7.633599999999916690e+03 9.999999213976180634e-01 1.000000109026608408e+00 1.000000062207095031e+00 9.999999464641673441e-01
-7.631999999999916326e+03 9.999999487252626551e-01 1.000000117524454613e+00 1.000000061035758891e+00 9.999999238491619202e-01
-7.630399999999915963e+03 1.000000010649071625e+00 1.000000120854148244e+00 1.000000042986831428e+00 9.999999265283288086e-01
-7.628799999999915599e+03 1.000000066748045757e+00 1.000000111578247086e+00 1.000000000350685481e+00 9.999999571873809945e-01
-7.627199999999915235e+03 1.000000117884362272e+00 1.000000107099443758e+00 9.999999766577658544e-01 9.999999995171069411e-01
-7.625599999999914871e+03 1.000000154936172114e+00 1.000000090116916374e+00 9.999999530834536854e-01 1.000000034242252367e+00
-7.623999999999914507e+03 1.000000170859808080e+00 1.000000072229796588e+00 9.999999275389558351e-01 1.000000051929933242e+00
-7.622399999999914144e+03 1.000000195239512779e+00 1.000000057677378873e+00 9.999999030299504543e-01 1.000000049447067552e+00
-7.620799999999913780e+03 1.000000229781836003e+00 1.000000031313333260e+00 9.999999009770220715e-01 1.000000044851252934e+00
-7.619199999999913416e+03 1.000000269208956905e+00 1.000000000778970666e+00 9.999999049375731808e-01 1.000000039537434660e+00
-7.617599999999913052e+03 1.000000299033039219e+00 9.999999887829824630e-01 9.999999116365945184e-01 1.000000026175505985e+00
-7.615999999999912689e+03 1.000000287849808434e+00 9.999999916897933661e-01 9.999999325440189768e-01 1.000000001859441934e+00
-7.614399999999912325e+03 1.000000248704287831e+00 9.999999826011185533e-01 9.999999806258613733e-01 9.999999739341509652e-01
-7.612799999999911961e+03 1.000000199143184831e+00 9.999999554844273275e-01 1.000000043126758831e+00 9.999999621989439369e-01
-7.611199999999911597e+03 1.000000167401098095e+00 9.999999458160885313e-01 1.000000097985662029e+00 9.999999837185727936e-01
-7.609599999999911233e+03 1.000000168748889973e+00 9.999999511818047360e-01 1.000000130306316404e+00 1.000000042931582289e+00
-7.607999999999910870e+03 1.000000191683950046e+00 9.999999454760540862e-01 1.000000138254531601e+00 1.000000106265718225e+00
-7.606399999999910506e+03 1.000000213159834006e+00 9.999999172527004321e-01 1.000000133996820306e+00 1.000000158517804216e+00
-7.604799999999910142e+03 1.000000198227529502e+00 9.999998860597457684e-01 1.000000114589625566e+00 1.000000184696455907e+00
-7.603199999999909778e+03 1.000000179508862441e+00 9.999998727068768467e-01 1.000000089057512032e+00 1.000000172519161623e+00
-7.601599999999909414e+03 1.000000179443091275e+00 9.999998606255796618e-01 1.000000068150030508e+00 1.000000122373722267e+00
-7.599999999999909051e+03 1.000000200117640237e+00 9.999998614094390836e-01 1.000000044945893896e+00 1.000000065263944471e+00
-7.598399999999908687e+03 1.000000206256087099e+00 9.999998862252555965e-01 1.000000024614117189e+00 1.000000015526854025e+00
-7.596799999999908323e+03 1.000000192652243047e+00 9.999999268015613563e-01 1.000000022251727128e+00 9.999999603985247898e-01
-7.595199999999907959e+03 1.000000168367039644e+00 9.999999744668773838e-01 1.000000030006149565e+00 9.999999168582640596e-01
-7.593599999999907595e+03 1.000000127895418478e+00 1.000000010909579240e+00 1.000000030925269456e+00 9.999998816138688795e-01
-7.591999999999907232e+03 1.000000066102896490e+00 1.000000036321652797e+00 1.000000007629910925e+00 9.999998575590807182e-01
-7.590399999999906868e+03 1.000000000734896810e+00 1.000000045776261448e+00 9.999999788411682022e-01 9.999998596371628690e-01
-7.588799999999906504e+03 9.999999717818994771e-01 1.000000040579531069e+00 9.999999744899665810e-01 9.999998828465770373e-01
-7.587199999999906140e+03 9.999999757904556308e-01 1.000000033277175016e+00 9.999999954923032286e-01 9.999999282636055087e-01
-7.585599999999905776e+03 9.999999808244268706e-01 1.000000015781189244e+00 1.000000026224501903e+00 9.999999702766488863e-01
-7.583999999999905413e+03 9.999999696199648458e-01 9.999999978584520610e-01 1.000000051162240888e+00 1.000000003004262394e+00
-7.582399999999905049e+03 9.999999201527930426e-01 9.999999938550648837e-01 1.000000072839598575e+00 1.000000016113794965e+00
-7.580799999999904685e+03 9.999998384442533306e-01 1.000000002538175004e+00 1.000000098501620194e+00 1.000000018937626578e+00
-7.579199999999904321e+03 9.999997662413957489e-01 1.000000025156723149e+00 1.000000118731028786e+00 1.000000016504162259e+00
-7.577599999999903957e+03 9.999997514838550039e-01 1.000000047013777538e+00 1.000000123179879630e+00 1.000000000145691237e+00
-7.575999999999903594e+03 9.999997922596873812e-01 1.000000062427212733e+00 1.000000109179930430e+00 9.999999825903579387e-01
-7.574399999999903230e+03 9.999998496419290062e-01 1.000000050837821286e+00 1.000000103145832098e+00 9.999999710832608857e-01
-7.572799999999902866e+03 9.999998874758736500e-01 1.000000008011112218e+00 1.000000107432999163e+00 9.999999755283199843e-01
-7.571199999999902502e+03 9.999999043277582045e-01 9.999999597562569953e-01 1.000000111128059865e+00 9.999999819542688684e-01
-7.569599999999902138e+03 9.999999288653926843e-01 9.999999373718823081e-01 1.000000095408631218e+00 9.999999870658778933e-01
-7.567999999999901775e+03 9.999999504942906903e-01 9.999999478086336602e-01 1.000000069166125716e+00 9.999999932856858953e-01
-7.566399999999901411e+03 9.999999663359796509e-01 9.999999787676897567e-01 1.000000046657654407e+00 1.000000011276878542e+00
-7.564799999999901047e+03 9.999999973196634917e-01 1.000000013446834757e+00 1.000000031348161400e+00 1.000000050964232834e+00
-7.563199999999900683e+03 1.000000034048987407e+00 1.000000048330428326e+00 1.000000021867434308e+00 1.000000100465187725e+00
-7.561599999999900319e+03 1.000000037878530534e+00 1.000000077373451202e+00 1.000000036346621490e+00 1.000000143097797611e+00
-7.559999999999899956e+03 9.999999961661525383e-01 1.000000094065802925e+00 1.000000061790622841e+00 1.000000148546382306e+00
-7.558399999999899592e+03 9.999999434351711791e-01 1.000000100365760369e+00 1.000000056372375656e+00 1.000000118102509106e+00
-7.556799999999899228e+03 9.999999107771865292e-01 1.000000102052536421e+00 1.000000015528326625e+00 1.000000062552205415e+00
-7.555199999999898864e+03 9.999999264263381704e-01 1.000000107613328471e+00 9.999999658624078025e-01 1.000000005551869409e+00
-7.553599999999898500e+03 9.999999722850280159e-01 1.000000108712116420e+00 9.999999335726832417e-01 9.999999628442670652e-01
-7.551999999999898137e+03 1.000000010521975291e+00 1.000000091416503034e+00 9.999999310439980915e-01 9.999999376547047403e-01
-7.550399999999897773e+03 9.999999893720503685e-01 1.000000045571869167e+00 9.999999384297508787e-01 9.999999159838155460e-01
-7.548799999999897409e+03 9.999999156726565586e-01 9.999999793278127047e-01 9.999999398233475612e-01 9.999998735048528653e-01
-7.547199999999897045e+03 9.999998502498443909e-01 9.999999176402369905e-01 9.999999469029502430e-01 9.999998147857167563e-01
-7.545599999999896681e+03 9.999998439015732599e-01 9.999998701144652280e-01 9.999999745612074831e-01 9.999997610488634558e-01
-7.543999999999896318e+03 9.999999078962918952e-01 9.999998507006763182e-01 1.000000004606488080e+00 9.999997426641127340e-01
-7.542399999999895954e+03 1.000000012695340335e+00 9.999998598655430726e-01 1.000000020417680435e+00 9.999997664907234185e-01
-7.540799999999895590e+03 1.000000114403903240e+00 9.999998781897075917e-01 1.000000014978820184e+00 9.999997966329189358e-01
-7.539199999999895226e+03 1.000000157013292812e+00 9.999999052821109125e-01 9.999999890828157323e-01 9.999998315840765706e-01
-7.537599999999894862e+03 1.000000118798829885e+00 9.999999288304751710e-01 9.999999589511296971e-01 9.999998630171561542e-01
-7.535999999999894499e+03 1.000000036097688838e+00 9.999999552525166147e-01 9.999999271370186849e-01 9.999999004822813786e-01
-7.534399999999894135e+03 9.999999634996091791e-01 9.999999836177757562e-01 9.999999037611734254e-01 9.999999340608684006e-01
-7.532799999999893771e+03 9.999999450085279573e-01 1.000000003213919797e+00 9.999999144765041592e-01 9.999999619746157142e-01
-7.531199999999893407e+03 9.999999735149557312e-01 1.000000006577569378e+00 9.999999400990413623e-01 9.999999929999935366e-01
-7.529599999999893043e+03 1.000000019161174869e+00 9.999999993851220736e-01 9.999999669065698926e-01 1.000000024516741304e+00
-7.527999999999892680e+03 1.000000065156100071e+00 9.999999953945113429e-01 9.999999778845694021e-01 1.000000066640619911e+00
-7.526399999999892316e+03 1.000000113488944908e+00 9.999999904041767529e-01 9.999999693828641734e-01 1.000000093879605867e+00
-7.524799999999891952e+03 1.000000133234993482e+00 9.999999815533942016e-01 9.999999527082896744e-01 1.000000096706805452e+00
-7.523199999999891588e+03 1.000000097964701240e+00 9.999999838954064524e-01 9.999999505104667508e-01 1.000000079762245031e+00
-7.521599999999891224e+03 1.000000041828303265e+00 1.000000003828535267e+00 9.999999848085745491e-01 1.000000057500727735e+00
-7.519999999999890861e+03 1.000000019666335005e+00 1.000000024960297607e+00 1.000000042133367906e+00 1.000000040674697832e+00
-7.518399999999890497e+03 1.000000053572565051e+00 1.000000036435588324e+00 1.000000107977527142e+00 1.000000032860190791e+00
-7.516799999999890133e+03 1.000000106477666906e+00 1.000000044995228876e+00 1.000000156829449427e+00 1.000000035038210777e+00
-7.515199999999889769e+03 1.000000127290031848e+00 1.000000064547118095e+00 1.000000171452159137e+00 1.000000034794935155e+00
-7.513599999999889405e+03 1.000000125069511858e+00 1.000000074765734048e+00 1.000000174088582883e+00 1.000000049011001479e+00
-7.511999999999889042e+03 1.000000108182788949e+00 1.000000071148763103e+00 1.000000181572691105e+00 1.000000081689758957e+00
-7.510399999999888678e+03 1.000000094767624637e+00 1.000000053036760095e+00 1.000000203964739542e+00 1.000000136231408376e+00
-7.508799999999888314e+03 1.000000076268576787e+00 1.000000017856846668e+00 1.000000223531810839e+00 1.000000179048519344e+00
-7.507199999999887950e+03 1.000000076589560916e+00 9.999999812954799561e-01 1.000000239185933060e+00 1.000000192334174587e+00
-7.505599999999887586e+03 1.000000079650687601e+00 9.999999513015376262e-01 1.000000222293374375e+00 1.000000180556598783e+00
-7.503999999999887223e+03 1.000000070622586223e+00 9.999999417280975855e-01 1.000000145807852014e+00 1.000000139935426358e+00
-7.502399999999886859e+03 1.000000046129346565e+00 9.999999539487181011e-01 1.000000044959346912e+00 1.000000081712567157e+00
-7.500799999999886495e+03 1.000000023923142356e+00 9.999999732709409228e-01 9.999999551301561596e-01 1.000000006371550176e+00
-7.499199999999886131e+03 1.000000020210898510e+00 1.000000002966156654e+00 9.999999183669292524e-01 9.999999486380468650e-01
-7.497599999999885767e+03 9.999999929725039705e-01 1.000000035553451516e+00 9.999999520817947074e-01 9.999999281946313490e-01
-7.495999999999885404e+03 9.999999689100175226e-01 1.000000062727622208e+00 1.000000015786784546e+00 9.999999471055744937e-01
-7.494399999999885040e+03 9.999999743062477631e-01 1.000000077802115861e+00 1.000000039527321860e+00 9.999999775773612543e-01
-7.492799999999884676e+03 9.999999930539521520e-01 1.000000076177263608e+00 1.000000015760339478e+00 9.999999841724845906e-01
-7.491199999999884312e+03 9.999999674740815969e-01 1.000000064537068134e+00 9.999999837553619209e-01 9.999999773382443058e-01
-7.489599999999883948e+03 9.999998923763586678e-01 1.000000045916358715e+00 9.999999752883710347e-01 9.999999683968785469e-01
-7.487999999999883585e+03 9.999998285123965491e-01 1.000000021666624495e+00 9.999999923126792201e-01 9.999999888832326045e-01
-7.486399999999883221e+03 9.999998194160979459e-01 1.000000004431617961e+00 1.000000016186434637e+00 1.000000028402684427e+00
-7.484799999999882857e+03 9.999998700506218530e-01 1.000000001507182823e+00 1.000000032478896461e+00 1.000000059615202330e+00
-7.483199999999882493e+03 9.999999344720575944e-01 1.000000004699556300e+00 1.000000040722162531e+00 1.000000069700664795e+00
-7.481599999999882129e+03 9.999999762695033212e-01 1.000000002252351416e+00 1.000000052976832698e+00 1.000000047538522896e+00
-7.479999999999881766e+03 9.999999924788042227e-01 9.999999960412017108e-01 1.000000071983627503e+00 1.000000006953068565e+00
-7.478399999999881402e+03 9.999999786038913374e-01 9.999999998329690554e-01 1.000000091584303030e+00 9.999999571441481327e-01
-7.476799999999881038e+03 9.999999461172905946e-01 1.000000013952565325e+00 1.000000107581528797e+00 9.999999219698666453e-01
-7.475199999999880674e+03 9.999999150127846237e-01 1.000000031892770647e+00 1.000000125061867529e+00 9.999999014125307006e-01
-7.473599999999880310e+03 9.999999057242663358e-01 1.000000038771845956e+00 1.000000164147591963e+00 9.999998956141155082e-01
-7.471999999999879947e+03 9.999998897388004959e-01 1.000000040307797988e+00 1.000000212602647931e+00 9.999999038051827771e-01
-7.470399999999879583e+03 9.999998679314779926e-01 1.000000042318494486e+00 1.000000223555121304e+00 9.999999223880764454e-01
-7.468799999999879219e+03 9.999998658461872747e-01 1.000000046262452758e+00 1.000000186142004255e+00 9.999999490853089812e-01
-7.467199999999878855e+03 9.999998863273857896e-01 1.000000057934778308e+00 1.000000137655367105e+00 9.999999847611309445e-01
-7.465599999999878492e+03 9.999999101507516253e-01 1.000000061814881214e+00 1.000000118026254992e+00 1.000000026625667671e+00
-7.463999999999878128e+03 9.999999204905317685e-01 1.000000062047230243e+00 1.000000120982659446e+00 1.000000063889997959e+00
-7.462399999999877764e+03 9.999999250087037161e-01 1.000000061178907274e+00 1.000000141042048485e+00 1.000000102463207696e+00
-7.460799999999877400e+03 9.999999122758944647e-01 1.000000052314282906e+00 1.000000131397245529e+00 1.000000124767171039e+00
-7.459199999999877036e+03 9.999998956286705321e-01 1.000000050672935625e+00 1.000000087329946163e+00 1.000000111478923648e+00
-7.457599999999876673e+03 9.999998850244671278e-01 1.000000051170023996e+00 1.000000018725580864e+00 1.000000060774817845e+00
-7.455999999999876309e+03 9.999998917658328157e-01 1.000000045096999246e+00 9.999999499558106519e-01 9.999999897789334513e-01
-7.454399999999875945e+03 9.999999226879917602e-01 1.000000013910100849e+00 9.999999017141260049e-01 9.999999486937153348e-01
-7.452799999999875581e+03 9.999999639271299756e-01 9.999999576429273729e-01 9.999998840533780298e-01 9.999999509839481160e-01
-7.451199999999875217e+03 9.999999925992141270e-01 9.999999086415091165e-01 9.999999108596507869e-01 9.999999836814930099e-01
-7.449599999999874854e+03 9.999999996374421274e-01 9.999998809948134060e-01 9.999999682445888105e-01 1.000000020090569874e+00
-7.447999999999874490e+03 1.000000016395377944e+00 9.999998842658142095e-01 1.000000025805514392e+00 1.000000039360600335e+00
-7.446399999999874126e+03 1.000000035144416710e+00 9.999999147632052665e-01 1.000000050336981472e+00 1.000000038813361636e+00
-7.444799999999873762e+03 1.000000052355825231e+00 9.999999550690883421e-01 1.000000026585190049e+00 1.000000020722130678e+00
-7.443199999999873398e+03 1.000000089781783341e+00 9.999999917099768876e-01 9.999999773707414219e-01 1.000000001088343859e+00
-7.441599999999873035e+03 1.000000151613213539e+00 1.000000011638897401e+00 9.999999353122530632e-01 9.999999833090557066e-01
-7.439999999999872671e+03 1.000000205738145409e+00 1.000000018358305987e+00 9.999999232698535412e-01 9.999999930181763252e-01
-7.438399999999872307e+03 1.000000217138210301e+00 1.000000016203122399e+00 9.999999575038225341e-01 1.000000034457812159e+00
-7.436799999999871943e+03 1.000000175600738839e+00 1.000000005339211073e+00 1.000000023567589658e+00 1.000000087338557719e+00
-7.435199999999871579e+03 1.000000102740965735e+00 1.000000000714384552e+00 1.000000076393209980e+00 1.000000139827110779e+00
-7.433599999999871216e+03 1.000000029522959188e+00 1.000000002719496406e+00 1.000000088349922489e+00 1.000000165717781941e+00
-7.431999999999870852e+03 9.999999675586551673e-01 1.000000025225714850e+00 1.000000073561634339e+00 1.000000172943479759e+00
-7.430399999999870488e+03 9.999999167332833672e-01 1.000000065340067801e+00 1.000000057887959759e+00 1.000000159893279061e+00
-7.428799999999870124e+03 9.999998737254244263e-01 1.000000107773597602e+00 1.000000060717008976e+00 1.000000136457616762e+00
